ac_number,candidate,party,votes,turnout,party_std,constituency,district,region,reserved
185,BAKIYALAKSHMI. M,IND,266,84.11,IND,Tiruppattur,Sivaganga,South,GEN
185,PIRAMAN. P,IND,223,84.11,IND,Tiruppattur,Sivaganga,South,GEN
185,MALLIKA. A,IND,143,84.11,IND,Tiruppattur,Sivaganga,South,GEN
185,SETHU. P,IND,135,84.11,IND,Tiruppattur,Sivaganga,South,GEN
185,PANCHAVARNAM. M,IND,129,84.11,IND,Tiruppattur,Sivaganga,South,GEN
186,KULANTHAI RANI A,TVK,73737,81.29,TVK,Sivaganga,Sivaganga,South,GEN
186,SENTHILNATHAN PR,AIADMK,58656,81.29,AIADMK,Sivaganga,Sivaganga,South,GEN
186,KARUNAAS S,DMK,57300,81.29,DMK,Sivaganga,Sivaganga,South,GEN
186,INDHUJA R,NTK,19021,81.29,NTK,Sivaganga,Sivaganga,South,GEN
186,MURUGANANTHAM GURU,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1186,81.29,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Sivaganga,Sivaganga,South,GEN
186,NOTA,NOTA,1053,81.29,NOTA,Sivaganga,Sivaganga,South,GEN
186,MARIMUTHU K,Bahujan Samaj Party,447,81.29,BSP,Sivaganga,Sivaganga,South,GEN
186,KARTHIK M,IND,369,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,RAJAMANICKAM M,Desiya Makkal Sakthi Katchi,319,81.29,Desiya Makkal Sakthi Katchi,Sivaganga,Sivaganga,South,GEN
186,PAULSAMY,IND,282,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,PRABAKARAN S.T,IND,282,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,NAGAPRABU,IND,264,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,RAJESH X,Tamizhaga Vaazhvurimai Katchi,263,81.29,Tamizhaga Vaazhvurimai Katchi,Sivaganga,Sivaganga,South,GEN
186,RAJKUMAR C,Party for the Rights of Other backward Classes,223,81.29,Party for the Rights of Other backward Classes,Sivaganga,Sivaganga,South,GEN
186,KALEESWARAN M,IND,210,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,RAMESH K,IND,195,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,SANTHANAM,IND,161,81.29,IND,Sivaganga,Sivaganga,South,GEN
186,IRUDAYARAJ V,IND,99,81.29,IND,Sivaganga,Sivaganga,South,GEN
187,ELANGOVAN.D,TVK,69971,86.16,TVK,Manamadurai,Sivaganga,South,SC
187,TAMILARASI.A,DMK,68763,86.16,DMK,Manamadurai,Sivaganga,South,SC
187,BALAGANAPATHY.V,BJP,42610,86.16,BJP,Manamadurai,Sivaganga,South,SC
187,SHANMUGAPRIYA.M,NTK,19676,86.16,NTK,Manamadurai,Sivaganga,South,SC
187,ARUMUGAM.V,Republican Party of India,1692,86.16,Republican Party of India,Manamadurai,Sivaganga,South,SC
187,THILAGARAJ.K,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1686,86.16,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Manamadurai,Sivaganga,South,SC
187,NOTA,NOTA,846,86.16,NOTA,Manamadurai,Sivaganga,South,SC
187,RAJAMANIKKAM.A,Puthiya Tamilagam,706,86.16,Puthiya Tamilagam,Manamadurai,Sivaganga,South,SC
187,BHARATHIDASAN.S,IND,612,86.16,IND,Manamadurai,Sivaganga,South,SC
187,ARUNPANDIAN.A,Tamizhaga Vaazhvurimai Katchi,484,86.16,Tamizhaga Vaazhvurimai Katchi,Manamadurai,Sivaganga,South,SC
187,VEERAPANDI.V,IND,428,86.16,IND,Manamadurai,Sivaganga,South,SC
187,RAJU.J.M,IND,328,86.16,IND,Manamadurai,Sivaganga,South,SC
187,SATHISH.T,IND,317,86.16,IND,Manamadurai,Sivaganga,South,SC
187,SHANKARGANESAN.S,IND,263,86.16,IND,Manamadurai,Sivaganga,South,SC
187,KARUPPUSAMI.V,IND,261,86.16,IND,Manamadurai,Sivaganga,South,SC
188,P.VISWANATHAN,INC,60080,88.5,INC,Melur,Madurai,South,GEN
188,A.MADURAIVEERAN,TVK,57356,88.5,TVK,Melur,Madurai,South,GEN
188,P.PERIYAPULLAN (A) SELVAM,AIADMK,56744,88.5,AIADMK,Melur,Madurai,South,GEN
188,KOTTAIKUMAR,NTK,9570,88.5,NTK,Melur,Madurai,South,GEN
188,SONIAGANDHI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2628,88.5,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Melur,Madurai,South,GEN
188,M.MURUGAN,IND,2170,88.5,IND,Melur,Madurai,South,GEN
188,NOTA,NOTA,554,88.5,NOTA,Melur,Madurai,South,GEN
188,M.PANNEERSELVAM,Puthiya Tamilagam,423,88.5,Puthiya Tamilagam,Melur,Madurai,South,GEN
188,C.RAMESH,IND,317,88.5,IND,Melur,Madurai,South,GEN
188,K.MEYYAR,Communist Party of India (Marxist-Leninist) (Liberation),276,88.5,Communist Party of India (Marxist-Leninist) (Liberation),Melur,Madurai,South,GEN
188,C.MOHANRAM,IND,269,88.5,IND,Melur,Madurai,South,GEN
188,K.MANIKANDAPRABU,IND,138,88.5,IND,Melur,Madurai,South,GEN
188,S.BOOPATHI,IND,116,88.5,IND,Melur,Madurai,South,GEN
188,K.SETHURAMAN,IND,85,88.5,IND,Melur,Madurai,South,GEN
189,KARTHIKEYAN S,TVK,118777,80.58,TVK,Madurai East,Madurai,South,GEN
189,MOORTHY P,DMK,102230,80.58,DMK,Madurai East,Madurai,South,GEN
189,MAHENDRAN K,AIADMK,31016,80.58,AIADMK,Madurai East,Madurai,South,GEN
189,SELVAM K,NTK,13629,80.58,NTK,Madurai East,Madurai,South,GEN
189,PRINCE S,Republican Party of India (Athawale),1591,80.58,Republican Party of India (Athawale),Madurai East,Madurai,South,GEN
189,NOTA,NOTA,1177,80.58,NOTA,Madurai East,Madurai,South,GEN
189,KARTHIKEYAN G,IND,750,80.58,IND,Madurai East,Madurai,South,GEN
189,BHARATHIRAJA A,Puthiya Tamilagam,594,80.58,Puthiya Tamilagam,Madurai East,Madurai,South,GEN
189,MUGESHKUMAR M,IND,561,80.58,IND,Madurai East,Madurai,South,GEN
189,PITCHAI V,IND,240,80.58,IND,Madurai East,Madurai,South,GEN
189,ARUN PANDIAN A J,IND,217,80.58,IND,Madurai East,Madurai,South,GEN
189,ARASU S,IND,196,80.58,IND,Madurai East,Madurai,South,GEN
189,AJAY KANNAN A,IND,163,80.58,IND,Madurai East,Madurai,South,GEN
189,BOOMIRAJAN K,Tamizhaga Vaazhvurimai Katchi,159,80.58,Tamizhaga Vaazhvurimai Katchi,Madurai East,Madurai,South,GEN
189,VELLADURAI A,IND,145,80.58,IND,Madurai East,Madurai,South,GEN
189,CHANDRA MOULISWARAN A,IND,121,80.58,IND,Madurai East,Madurai,South,GEN
190,KARUPPAIAH.M.V,TVK,63907,92.61,TVK,Sholavandan,Madurai,South,SC
190,VENKATESAN.A,DMK,61229,92.61,DMK,Sholavandan,Madurai,South,SC
190,MANICKAM.K,AIADMK,49494,92.61,AIADMK,Sholavandan,Madurai,South,SC
190,NAGALAKSHMI THIRUMARAN.T,NTK,10430,92.61,NTK,Sholavandan,Madurai,South,SC
190,BALAMURUGAN.K,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2091,92.61,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Sholavandan,Madurai,South,SC
190,NOTA,NOTA,571,92.61,NOTA,Sholavandan,Madurai,South,SC
190,RAGHU.K,Puthiya Tamilagam,265,92.61,Puthiya Tamilagam,Sholavandan,Madurai,South,SC
190,BALAMURUGAN.R,IND,203,92.61,IND,Sholavandan,Madurai,South,SC
190,THANGAPANDI.P,Tamizhaga Vaazhvurimai Katchi,195,92.61,Tamizhaga Vaazhvurimai Katchi,Sholavandan,Madurai,South,SC
190,RANJITH KUMAR.S,IND,187,92.61,IND,Sholavandan,Madurai,South,SC
190,GUNASEKARAN.P,IND,186,92.61,IND,Sholavandan,Madurai,South,SC
190,BALAMURUGAN.C,IND,143,92.61,IND,Sholavandan,Madurai,South,SC
190,AJAY SUBASH.B,IND,72,92.61,IND,Sholavandan,Madurai,South,SC
190,RAMADOSS.C,Indhu Dravida Makkal Katchi,65,92.61,Indhu Dravida Makkal Katchi,Sholavandan,Madurai,South,SC
190,KRISHNASAMY.P,IND,42,92.61,IND,Sholavandan,Madurai,South,SC
191,A.KALLANAI,TVK,72853,73.18,TVK,Madurai North,Madurai,South,GEN
191,G.THALAPATHI,DMK,54815,73.18,DMK,Madurai North,Madurai,South,GEN
191,P.SARAVANAN,AIADMK,24982,73.18,AIADMK,Madurai North,Madurai,South,GEN
191,V THIRUNAVUKKARASU,NTK,7415,73.18,NTK,Madurai North,Madurai,South,GEN
191,NOTA,NOTA,753,73.18,NOTA,Madurai North,Madurai,South,GEN
191,D.MOHAMED ISMAIL,IND,164,73.18,IND,Madurai North,Madurai,South,GEN
191,R RAJKUMAR,Naam Indiar Party,138,73.18,Naam Indiar Party,Madurai North,Madurai,South,GEN
191,A.RAJANGAM,IND,135,73.18,IND,Madurai North,Madurai,South,GEN
191,M J VOLTAIRE,Socialist Unity Centre Of India (COMMUNIST),122,73.18,Socialist Unity Centre Of India (COMMUNIST),Madurai North,Madurai,South,GEN
191,M.P.SANKARAPANDI,IND,122,73.18,IND,Madurai North,Madurai,South,GEN
191,P MUTHUSAMY,IND,101,73.18,IND,Madurai North,Madurai,South,GEN
191,C.SATHISHKUMAR,IND,94,73.18,IND,Madurai North,Madurai,South,GEN
191,J.KESAVARAJAH,IND,82,73.18,IND,Madurai North,Madurai,South,GEN
191,N.KUPPUSAMY,IND,25,73.18,IND,Madurai North,Madurai,South,GEN
192,M.M.GOPISON,TVK,62415,74.84,TVK,Madurai South,Madurai,South,GEN
192,M.BOOMINATHAN,DMK,40886,74.84,DMK,Madurai South,Madurai,South,GEN
192,RAAMA SREENIVASAN,BJP,31100,74.84,BJP,Madurai South,Madurai,South,GEN
192,B.M.SUMATHY,NTK,5863,74.84,NTK,Madurai South,Madurai,South,GEN
192,NOTA,NOTA,612,74.84,NOTA,Madurai South,Madurai,South,GEN
192,S.IRUTHYARAJ,Tamizhaga Vaazhvurimai Katchi,370,74.84,Tamizhaga Vaazhvurimai Katchi,Madurai South,Madurai,South,GEN
192,K.JEYA,IND,257,74.84,IND,Madurai South,Madurai,South,GEN
193,MADHAR BADHURUDEEN,TVK,63414,75.62,TVK,Madurai Central,Madurai,South,GEN
193,PALANIVEL THIAGA RAJAN,DMK,44286,75.62,DMK,Madurai Central,Madurai,South,GEN
193,SUNDAR  C,AIADMK,33538,75.62,AIADMK,Madurai Central,Madurai,South,GEN
193,ABDUL HAKEEM  K,NTK,5549,75.62,NTK,Madurai Central,Madurai,South,GEN
193,NOTA,NOTA,656,75.62,NOTA,Madurai Central,Madurai,South,GEN
193,SAKKARAVARTHY P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,313,75.62,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Madurai Central,Madurai,South,GEN
193,RAMAR PANDI  T,Bahujan Samaj Party,268,75.62,BSP,Madurai Central,Madurai,South,GEN
193,AVADAINATHAN  V,IND,145,75.62,IND,Madurai Central,Madurai,South,GEN
193,SALEEM,IND,105,75.62,IND,Madurai Central,Madurai,South,GEN
193,RAJENDRAN R,IND,92,75.62,IND,Madurai Central,Madurai,South,GEN
193,MANIVANNAN,IND,83,75.62,IND,Madurai Central,Madurai,South,GEN
193,GURU KARTHICK T,IND,72,75.62,IND,Madurai Central,Madurai,South,GEN
193,SIVAPERUMAL V,IND,65,75.62,IND,Madurai Central,Madurai,South,GEN
194,THANGAPANDI SR,TVK,88250,79.38,TVK,Madurai West,Madurai,South,GEN
194,BALAJI R,DMK,76319,79.38,DMK,Madurai West,Madurai,South,GEN
194,SELLUR K RAJU,AIADMK,38961,79.38,AIADMK,Madurai West,Madurai,South,GEN
194,VIGNESHKUMAR S,NTK,10574,79.38,NTK,Madurai West,Madurai,South,GEN
194,NOTA,NOTA,893,79.38,NOTA,Madurai West,Madurai,South,GEN
194,RAJKUMAR S,IND,257,79.38,IND,Madurai West,Madurai,South,GEN
194,MUTHUKUMAR S,IND,190,79.38,IND,Madurai West,Madurai,South,GEN
194,VENKATESAN M,IND,190,79.38,IND,Madurai West,Madurai,South,GEN
194,MADURAI VEERAN S,Tamizhaga Vaazhvurimai Katchi,170,79.38,Tamizhaga Vaazhvurimai Katchi,Madurai West,Madurai,South,GEN
194,ANANDH K,IND,130,79.38,IND,Madurai West,Madurai,South,GEN
194,THARMA PRABU V S,IND,126,79.38,IND,Madurai West,Madurai,South,GEN
194,MUTHUPANDI R,Vishwa Tamil Kazhagam,116,79.38,Vishwa Tamil Kazhagam,Madurai West,Madurai,South,GEN
194,MUTHUKUMAR D,IND,89,79.38,IND,Madurai West,Madurai,South,GEN
194,RAHAMADULLAH S,IND,86,79.38,IND,Madurai West,Madurai,South,GEN
194,MANOJ KUMAR R,IND,52,79.38,IND,Madurai West,Madurai,South,GEN
195,NIRMALKUMAR. R.,TVK,114316,86.24,TVK,Thiruparankundram,Madurai,South,GEN
195,KIRUTHIGA THANGAPANDI,DMK,72763,86.24,DMK,Thiruparankundram,Madurai,South,GEN
195,RAJANCHELLAPPA. V.V.,AIADMK,49865,86.24,AIADMK,Thiruparankundram,Madurai,South,GEN
195,SATHYADEVI. T.,NTK,14350,86.24,NTK,Thiruparankundram,Madurai,South,GEN
195,NOTA,NOTA,1148,86.24,NOTA,Thiruparankundram,Madurai,South,GEN
195,THANAPANDIAN. T.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1088,86.24,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Thiruparankundram,Madurai,South,GEN
195,SETHURAMAN. A.,Puthiya Tamilagam,368,86.24,Puthiya Tamilagam,Thiruparankundram,Madurai,South,GEN
195,RAJ. P.,IND,353,86.24,IND,Thiruparankundram,Madurai,South,GEN
195,MOOKKAYEE. C.,Ezhuchi Tamilargal Munnetra Kazhagam,249,86.24,Ezhuchi Tamilargal Munnetra Kazhagam,Thiruparankundram,Madurai,South,GEN
195,CHELLADURAI. R,Naam Indiar Party,231,86.24,Naam Indiar Party,Thiruparankundram,Madurai,South,GEN
195,SYED IBRAHIM. M.,Tamizhaga Vaazhvurimai Katchi,163,86.24,Tamizhaga Vaazhvurimai Katchi,Thiruparankundram,Madurai,South,GEN
195,RENGANATHAN DORAISAMY,Rashtriya Samaj Dal (R),140,86.24,Rashtriya Samaj Dal (R),Thiruparankundram,Madurai,South,GEN
195,VALLARASAN. K.,IND,136,86.24,IND,Thiruparankundram,Madurai,South,GEN
195,UKKRA PANDIAN. S.,IND,122,86.24,IND,Thiruparankundram,Madurai,South,GEN
195,ARUMUGAM. G.,IND,108,86.24,IND,Thiruparankundram,Madurai,South,GEN
195,POUNRAJ. N.,IND,66,86.24,IND,Thiruparankundram,Madurai,South,GEN
196,MANIMARAN.M,DMK,88291,91.27,DMK,Thirumangalam,Madurai,South,GEN
196,UDHAYAKUMAR.R.B,AIADMK,64484,91.27,AIADMK,Thirumangalam,Madurai,South,GEN
196,SATHISHKUMAR.N,TVK,60826,91.27,TVK,Thirumangalam,Madurai,South,GEN
196,MUNISH.N,NTK,11139,91.27,NTK,Thirumangalam,Madurai,South,GEN
196,JEEVITHA NACHIYAR.B,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2851,91.27,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Thirumangalam,Madurai,South,GEN
196,NOTA,NOTA,933,91.27,NOTA,Thirumangalam,Madurai,South,GEN
196,BHARATH.M,IND,924,91.27,IND,Thirumangalam,Madurai,South,GEN
196,VENGATESWARAN.B,IND,427,91.27,IND,Thirumangalam,Madurai,South,GEN
196,KALAISELVI.R,Ahila India Dhayaga Makkal Munnetra Katchi,283,91.27,Ahila India Dhayaga Makkal Munnetra Katchi,Thirumangalam,Madurai,South,GEN
196,MURUGAN.S,IND,253,91.27,IND,Thirumangalam,Madurai,South,GEN
196,ALAGAR.A,Ezhuchi Tamilargal Munnetra Kazhagam,133,91.27,Ezhuchi Tamilargal Munnetra Kazhagam,Thirumangalam,Madurai,South,GEN
196,AYYANAN.P,IND,112,91.27,IND,Thirumangalam,Madurai,South,GEN
196,SAKKARAVARTHY.P,IND,105,91.27,IND,Thirumangalam,Madurai,South,GEN
196,NAGOOR.M,IND,84,91.27,IND,Thirumangalam,Madurai,South,GEN
196,MUTHURAJA.M,IND,83,91.27,IND,Thirumangalam,Madurai,South,GEN
196,GIRISHKUMAR.A,IND,52,91.27,IND,Thirumangalam,Madurai,South,GEN
197,VIJAY. M,TVK,65743,86.37,TVK,Usilampatti,Madurai,South,GEN
197,MAHENDRAN. I,AIADMK,63938,86.37,AIADMK,Usilampatti,Madurai,South,GEN
197,SARAVANAKUMAR. T,INC,59465,86.37,INC,Usilampatti,Madurai,South,GEN
197,AYYAPPAN. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,16620,86.37,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Usilampatti,Madurai,South,GEN
197,ABIRAMI. D,NTK,15185,86.37,NTK,Usilampatti,Madurai,South,GEN
197,VELLAIPANDI. V,Bahujan Samaj Party,724,86.37,BSP,Usilampatti,Madurai,South,GEN
197,NOTA,NOTA,692,86.37,NOTA,Usilampatti,Madurai,South,GEN
197,PRAVEENA. S,IND,343,86.37,IND,Usilampatti,Madurai,South,GEN
197,THIAGARAJAN. O. V,IND,337,86.37,IND,Usilampatti,Madurai,South,GEN
197,MUTHU. N,IND,300,86.37,IND,Usilampatti,Madurai,South,GEN
197,THIRUMOORTHY. A,IND,270,86.37,IND,Usilampatti,Madurai,South,GEN
197,KIRANYA. S,IND,262,86.37,IND,Usilampatti,Madurai,South,GEN
197,DHANASEKARAN. T,IND,169,86.37,IND,Usilampatti,Madurai,South,GEN
198,MAHARAJAN.A,DMK,74324,87.61,DMK,Andipatti,Theni,South,GEN
198,PANDI.V,TVK,64770,87.61,TVK,Andipatti,Theni,South,GEN
198,LOGIRAJAN.A,AIADMK,63343,87.61,AIADMK,Andipatti,Theni,South,GEN
198,GOMATHI .M,NTK,10346,87.61,NTK,Andipatti,Theni,South,GEN
198,NOTA,NOTA,1028,87.61,NOTA,Andipatti,Theni,South,GEN
198,CHELLAPANDIYAN.S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,586,87.61,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Andipatti,Theni,South,GEN
198,ELAYARAJA.M,Puthiya Tamilagam,516,87.61,Puthiya Tamilagam,Andipatti,Theni,South,GEN
198,IRUMBORAI.G,Communist Party of India (Marxist-Leninist) Red Star,505,87.61,Communist Party of India (Marxist-Leninist) Red Star,Andipatti,Theni,South,GEN
198,ESAKKIAMMAL.M,Bahujan Samaj Party,420,87.61,BSP,Andipatti,Theni,South,GEN
198,GOPAL.S,IND,232,87.61,IND,Andipatti,Theni,South,GEN
198,PANDIDURAI.P,IND,220,87.61,IND,Andipatti,Theni,South,GEN
198,GOPINATH.P,IND,183,87.61,IND,Andipatti,Theni,South,GEN
198,NEELAKANNAN.T,IND,159,87.61,IND,Andipatti,Theni,South,GEN
198,JAGADEESAN.P,IND,153,87.61,IND,Andipatti,Theni,South,GEN
198,MOHAMMED RUKMAN.M,Tamizhaga Vaazhvurimai Katchi,148,87.61,Tamizhaga Vaazhvurimai Katchi,Andipatti,Theni,South,GEN
198,PACKIARAJ.S,IND,133,87.61,IND,Andipatti,Theni,South,GEN
198,VIJAYARAJ.R,IND,113,87.61,IND,Andipatti,Theni,South,GEN
198,JEYAMURUGAN.M.P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,82,87.61,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,Andipatti,Theni,South,GEN
198,KARUPPAIYA,IND,68,87.61,IND,Andipatti,Theni,South,GEN
199,SABARI IYNGARAN G.,TVK,85656,83.66,TVK,Periyakulam,Theni,South,SC
199,SAKTHIVEL P.,VCK,66335,83.66,VCK,Periyakulam,Theni,South,SC
199,DR KATHIRKAMU K.,AMMK,44521,83.66,AMMK,Periyakulam,Theni,South,SC
199,VIMALA R.,NTK,9610,83.66,NTK,Periyakulam,Theni,South,SC
199,NOTA,NOTA,1506,83.66,NOTA,Periyakulam,Theni,South,SC
199,MARISAMY V.,Puthiya Tamilagam,1161,83.66,Puthiya Tamilagam,Periyakulam,Theni,South,SC
199,PALANICHAMY T.,IND,636,83.66,IND,Periyakulam,Theni,South,SC
199,ABITHA M.,IND,390,83.66,IND,Periyakulam,Theni,South,SC
199,DR. MOHANRAJ A.C. (P.T),IND,343,83.66,IND,Periyakulam,Theni,South,SC
199,VAIRAMUTHU D.,IND,265,83.66,IND,Periyakulam,Theni,South,SC
199,SELVARAJ R.,IND,255,83.66,IND,Periyakulam,Theni,South,SC
199,RANJEETH KUMAR J.,Socialist Unity Centre Of India (COMMUNIST),240,83.66,Socialist Unity Centre Of India (COMMUNIST),Periyakulam,Theni,South,SC
199,KUMAR S.,IND,146,83.66,IND,Periyakulam,Theni,South,SC
199,SANMUGAVEL K.,IND,145,83.66,IND,Periyakulam,Theni,South,SC
200,PANNEERSELVAM.O,DMK,85206,86.18,DMK,Bodinayakanur,Theni,South,GEN
200,PRAKASH.S,TVK,78401,86.18,TVK,Bodinayakanur,Theni,South,GEN
200,NARAYANASAMY V.T.,AIADMK,41286,86.18,AIADMK,Bodinayakanur,Theni,South,GEN
200,KALAIARASU.S,NTK,11455,86.18,NTK,Bodinayakanur,Theni,South,GEN
200,NOTA,NOTA,931,86.18,NOTA,Bodinayakanur,Theni,South,GEN
200,PADMANABHAN.N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,659,86.18,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Bodinayakanur,Theni,South,GEN
200,SELVAMURUGAN.P,IND,529,86.18,IND,Bodinayakanur,Theni,South,GEN
200,NAGANANTHINI.V,IND,526,86.18,IND,Bodinayakanur,Theni,South,GEN
200,DR.PANDIKUMAR.S,Communist Party of India (Marxist-Leninist) (Liberation),417,86.18,Communist Party of India (Marxist-Leninist) (Liberation),Bodinayakanur,Theni,South,GEN
200,BALASUBRAMANI.R,IND,279,86.18,IND,Bodinayakanur,Theni,South,GEN
200,KARUPPAIAH.G,IND,201,86.18,IND,Bodinayakanur,Theni,South,GEN
200,RAJA.M,Vishwa Tamil Kazhagam,189,86.18,Vishwa Tamil Kazhagam,Bodinayakanur,Theni,South,GEN
200,VELRAJ.K,IND,180,86.18,IND,Bodinayakanur,Theni,South,GEN
200,SARAVANAKUMAR.V,IND,172,86.18,IND,Bodinayakanur,Theni,South,GEN
200,CHANDRASEKARAN.S,IND,119,86.18,IND,Bodinayakanur,Theni,South,GEN
200,GOWTHAM.R,IND,78,86.18,IND,Bodinayakanur,Theni,South,GEN
201,JEGANATHMISHRA PLA,TVK,85394,82.05,TVK,Cumbum,Theni,South,GEN
201,ERAMAKRISHNAN N,DMK,84643,82.05,DMK,Cumbum,Theni,South,GEN
201,JAKKAIYAN S.T.K.,AIADMK,27307,82.05,AIADMK,Cumbum,Theni,South,GEN
201,ANBUSELVI A,NTK,9599,82.05,NTK,Cumbum,Theni,South,GEN
201,NOTA,NOTA,667,82.05,NOTA,Cumbum,Theni,South,GEN
201,MUTHU BAGAVATHI M.,Tamizhaga Vaazhvurimai Katchi,431,82.05,Tamizhaga Vaazhvurimai Katchi,Cumbum,Theni,South,GEN
201,RAJAMOHAMMED T,IND,422,82.05,IND,Cumbum,Theni,South,GEN
201,KATHIRAVAN S,New Generation People's Party,319,82.05,New Generation People's Party,Cumbum,Theni,South,GEN
201,PRAKASH P.,IND,254,82.05,IND,Cumbum,Theni,South,GEN
201,MUTHUSELVAM G.,IND,214,82.05,IND,Cumbum,Theni,South,GEN
201,THASTHAKEER I,IND,196,82.05,IND,Cumbum,Theni,South,GEN
201,ASHOK KUMAR A,IND,184,82.05,IND,Cumbum,Theni,South,GEN
201,PRAKASH P.,IND,181,82.05,IND,Cumbum,Theni,South,GEN
201,ARUNKUMAR A,IND,161,82.05,IND,Cumbum,Theni,South,GEN
201,VINOTH KUMAR R,IND,154,82.05,IND,Cumbum,Theni,South,GEN
201,SARAVANAN S.R.,IND,111,82.05,IND,Cumbum,Theni,South,GEN
201,BALAN R,IND,106,82.05,IND,Cumbum,Theni,South,GEN
201,RAJADURAI S,IND,98,82.05,IND,Cumbum,Theni,South,GEN
201,NANTHAKUMAR A.,IND,71,82.05,IND,Cumbum,Theni,South,GEN
201,SUBRAMANIYAM L R,IND,62,82.05,IND,Cumbum,Theni,South,GEN
202,JEGADESHWARI. K,TVK,65548,84.85,TVK,Rajapalayam,Virudhunagar,South,GEN
202,THANGAPANDIAN. S,DMK,54943,84.85,DMK,Rajapalayam,Virudhunagar,South,GEN
202,PRISCILLA PANDIAN. J,BJP,36318,84.85,BJP,Rajapalayam,Virudhunagar,South,GEN
202,DR. KARTHIKEYAN. T.E.,NTK,16972,84.85,NTK,Rajapalayam,Virudhunagar,South,GEN
202,RAMADEVI. T,Puthiya Tamilagam,2544,84.85,Puthiya Tamilagam,Rajapalayam,Virudhunagar,South,GEN
202,HARISH. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1547,84.85,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Rajapalayam,Virudhunagar,South,GEN
202,NASRIN BANU. T,Republican Party of India (Athawale),1240,84.85,Republican Party of India (Athawale),Rajapalayam,Virudhunagar,South,GEN
202,NOTA,NOTA,753,84.85,NOTA,Rajapalayam,Virudhunagar,South,GEN
202,MANMATHAN. M,IND,414,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,MUTHULAKSHMI. R,IND,351,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,THANGAPANDI. B,IND,304,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,SELVI. K,IND,298,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,JEGATHISHWARI. N,IND,292,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,ALAGUMURUGAN. S,IND,268,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,BALAMURUGAN. V,IND,203,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,SELVAKUMAR. A,IND,180,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,MURUGAN. D,IND,171,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,SAMUEL RAJ,IND,140,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,SHANMUGACHANDRA VELAVAN. C.C,IND,137,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,SARAVANAN. G,IND,119,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,VIJENDRAN. G,IND,108,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,GANESAN. K,IND,95,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
202,ALAGUPANDIAN. A,IND,75,84.85,IND,Rajapalayam,Virudhunagar,South,GEN
203,KARTHIK.A,TVK,65653,84.67,TVK,Srivilliputhur,Virudhunagar,South,SC
203,MAHALINGAM.P,CPI,57072,84.67,CPI,Srivilliputhur,Virudhunagar,South,SC
203,CHANDRAPRABHA.M,AIADMK,42839,84.67,AIADMK,Srivilliputhur,Virudhunagar,South,SC
203,KARIKALAPANDIYAN.A,NTK,13274,84.67,NTK,Srivilliputhur,Virudhunagar,South,SC
203,DR. SHYAM KRISHNASAMY,Puthiya Tamilagam,9522,84.67,Puthiya Tamilagam,Srivilliputhur,Virudhunagar,South,SC
